Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
29,2,485,0,12,3,0,1,1776,1,0,55,2,1,1,1,0,2407,3141,3,0,0,15,3,4,80,2,3,2,3,2,2,2,0,1
26,2,1385,1,17,3,2,1,58,1,1,48,1,1,2,3,2,2719,10788,1,0,0,12,3,3,80,0,1,2,2,1,0,0,1,1
26,0,419,1,7,3,2,1,1487,1,0,82,2,1,2,1,2,3257,17031,2,0,1,13,3,2,80,0,5,2,2,0,0,0,0,1
34,0,867,2,16,4,2,1,1190,4,0,65,3,2,7,3,1,4637,23446,2,0,0,16,3,3,80,0,5,0,2,4,2,2,2,1
52,2,607,1,1,4,4,1,1571,2,0,77,2,3,4,3,1,10169,14618,0,0,0,15,3,2,80,0,33,3,2,32,6,1,8,1
31,1,877,1,25,3,3,1,1052,1,0,51,2,2,6,2,2,4638,3118,1,0,0,21,3,2,80,0,12,3,2,11,6,2,7,1
34,2,600,1,10,3,1,1,745,3,0,38,3,1,5,2,2,2800,8737,1,0,0,14,3,2,80,0,8,1,3,8,6,7,6,1
48,0,1474,1,27,2,1,1,1376,1,1,94,2,2,2,1,1,4307,22777,3,0,0,19,3,1,80,0,19,2,3,4,2,1,2,1
50,2,1299,1,4,4,1,1,1093,1,1,40,3,1,6,3,1,2509,10382,8,0,1,11,3,3,80,2,16,2,3,9,0,1,6,1
20,1,466,2,21,3,4,1,1100,3,1,38,2,1,8,1,2,1970,10048,1,0,0,13,3,2,80,0,1,3,3,1,0,0,0,1
31,1,686,1,15,3,1,1,1330,2,0,42,2,1,6,3,2,4284,3670,1,0,0,16,3,1,80,0,10,2,1,9,4,5,7,1
22,2,223,2,13,3,1,1,438,2,0,86,3,1,7,2,1,3036,25311,1,0,0,14,3,3,80,0,1,0,3,1,0,0,0,1
27,1,127,1,13,3,1,1,1289,3,0,53,3,1,4,2,2,2402,25694,0,0,0,14,3,3,80,0,6,2,3,6,2,5,5,1
38,2,625,0,10,4,0,1,1583,4,1,86,3,1,1,1,1,2168,21777,2,0,0,14,3,2,80,0,12,3,1,4,3,0,0,1
30,2,1009,1,23,2,2,1,1133,1,0,64,2,1,5,2,1,2289,3079,3,0,0,18,3,1,80,0,4,0,2,1,1,1,1,1
30,2,683,1,15,3,1,1,235,1,0,73,1,1,6,3,1,4307,24776,3,0,1,11,3,3,80,0,4,2,2,2,2,2,2,1
48,1,938,1,6,2,1,1,1332,2,0,66,3,3,6,2,2,8328,21717,7,0,1,18,3,2,80,0,9,1,2,8,7,7,7,1
31,1,385,1,22,4,2,1,1465,3,1,93,3,2,4,3,1,6104,21059,1,0,1,14,3,3,80,1,10,3,2,10,2,5,7,1
34,2,327,2,26,2,1,1,1794,2,1,82,2,2,7,3,2,5846,13442,1,0,0,17,3,3,80,0,10,2,3,9,6,6,6,1
31,2,368,0,17,4,0,1,1832,4,1,88,3,1,1,1,1,2926,21505,0,0,0,16,3,2,80,0,2,3,2,1,0,0,0,1
31,1,453,1,20,3,1,1,934,3,0,79,2,1,4,1,0,1859,16785,1,0,0,17,3,1,80,0,7,3,2,7,1,5,5,1
30,1,1093,1,2,2,1,1,1294,4,0,54,3,1,7,2,2,2337,8368,1,0,0,11,3,1,80,0,2,2,3,2,1,1,1,1
31,1,526,1,21,2,1,1,1791,3,1,75,2,1,5,3,1,2428,14741,1,0,0,22,3,2,80,0,2,3,2,1,0,1,0,1
42,0,812,1,16,3,5,1,1771,3,1,39,1,1,6,2,1,2432,15547,8,0,1,16,3,3,80,1,5,3,3,1,0,0,0,1
26,1,1331,0,21,3,2,1,1307,1,0,42,2,1,1,2,0,2493,19416,1,0,0,18,3,2,80,0,1,0,2,1,0,0,0,1
41,2,230,1,6,3,3,1,763,3,0,68,3,1,6,2,2,2583,25870,2,0,0,20,3,2,80,0,4,2,3,1,0,0,0,1
32,1,196,1,17,3,1,1,934,3,0,83,3,1,6,1,0,2028,16217,2,0,1,17,3,1,80,1,8,2,2,7,2,5,6,1
34,2,748,1,21,3,3,1,1348,1,0,53,2,2,5,2,1,4674,7828,2,0,0,20,3,2,80,0,13,2,3,10,6,6,6,1
28,1,971,1,4,3,3,1,1124,1,1,52,2,1,2,2,0,2599,6904,1,0,0,14,3,1,80,1,1,2,2,1,0,0,0,1
25,2,618,1,5,1,1,1,947,2,0,35,2,1,3,2,0,4062,10035,0,0,1,20,3,1,80,1,4,2,3,3,2,0,2,1
39,2,364,2,20,4,1,1,1248,3,1,54,2,3,7,2,1,9397,16771,2,0,0,11,3,3,80,0,10,2,2,6,3,3,1,1
49,2,405,2,25,3,2,1,1976,3,1,40,2,3,7,1,0,10754,16506,4,0,0,12,3,1,80,1,21,2,3,3,2,2,0,1
30,2,717,1,14,3,1,1,250,1,0,74,1,1,6,3,1,4246,24773,3,0,1,11,3,3,80,0,4,2,2,2,2,2,2,1
36,1,654,1,20,2,3,1,1811,3,1,53,2,1,6,3,1,2437,15222,5,0,1,19,3,3,80,0,3,3,2,1,0,0,0,1
33,1,1267,1,26,1,3,1,659,2,1,70,2,2,0,1,1,7639,11826,4,0,0,15,3,1,80,0,13,2,2,5,3,0,4,1
34,1,342,0,10,1,1,1,1756,3,1,80,2,1,3,2,0,1982,11317,1,0,0,11,3,3,80,2,3,2,2,3,1,1,1,1
28,2,1006,1,9,3,2,1,1749,2,0,80,2,1,7,3,2,1134,16216,1,0,0,13,3,2,80,0,1,3,2,1,0,0,0,1
34,2,541,2,12,4,2,1,1189,1,0,72,2,2,7,1,2,8401,18150,0,0,1,15,3,1,80,0,6,2,3,5,2,0,2,1
31,2,510,2,3,3,2,1,1868,3,0,82,2,2,7,2,2,9902,25927,6,0,1,11,3,3,80,0,6,2,2,2,1,2,2,1
26,2,829,0,20,2,3,1,1785,3,0,66,3,1,1,2,1,2187,6955,0,0,1,11,3,3,80,0,5,3,3,4,1,0,3,1
36,2,1205,1,8,4,2,1,1660,2,1,89,2,2,5,1,0,5553,8202,4,0,0,12,3,1,80,2,11,2,3,3,2,1,2,1
45,1,540,1,4,1,2,1,515,2,1,50,2,2,4,3,2,5589,22161,2,0,0,19,3,3,80,0,10,3,2,9,7,3,4,1
35,2,742,2,9,3,2,1,1633,3,1,55,2,3,7,1,1,10272,21530,9,0,0,17,3,3,80,0,14,2,2,12,11,6,0,1
36,2,1136,1,23,1,2,1,577,1,1,62,2,2,1,1,1,6685,11515,6,0,0,18,3,2,80,0,15,2,3,0,0,0,0,1
28,1,737,1,1,1,2,1,725,2,0,46,2,1,3,1,1,2549,6657,0,0,0,14,3,3,80,0,2,1,3,2,1,0,1,1
28,1,939,1,1,3,3,1,1147,1,1,49,2,1,2,1,0,2575,7195,1,0,0,14,3,1,80,1,1,2,2,1,0,0,0,1
35,1,1186,1,4,3,4,1,1076,3,1,86,3,3,6,1,1,9655,10330,0,0,1,21,3,1,80,0,9,2,2,8,7,4,7,1
46,1,1007,1,10,3,1,1,1019,3,0,52,3,2,6,3,1,7225,5924,1,0,0,17,3,1,80,1,9,3,3,8,6,5,7,1
38,1,575,2,25,1,1,1,960,2,0,62,3,2,7,2,1,6830,10719,2,0,0,12,3,2,80,0,9,2,2,7,5,1,6,1
34,1,987,0,22,3,0,1,590,2,0,43,2,3,1,1,0,9950,11533,8,0,1,14,3,3,80,2,11,1,2,3,2,0,2,1
46,2,614,1,1,4,3,1,1330,2,0,65,2,3,5,3,1,10345,14740,2,0,0,13,3,2,80,0,27,3,2,25,4,5,8,1
25,1,1123,1,3,3,3,1,421,3,0,80,3,1,6,1,2,2351,8360,3,0,1,12,3,3,80,0,4,4,3,3,1,0,2,1
30,1,716,1,6,1,2,1,289,2,0,75,3,1,6,1,2,2802,17127,1,0,0,11,3,2,80,0,6,2,3,3,2,0,2,1
35,2,687,1,14,4,1,1,918,1,0,73,2,1,2,4,1,2787,17887,2,0,1,19,3,3,80,0,4,1,1,3,3,0,0,1
53,1,996,1,18,2,1,1,1881,1,1,97,3,1,2,3,1,2531,10448,1,0,0,15,3,3,80,0,5,2,2,4,2,1,0,1
41,1,858,1,6,2,1,1,1419,1,1,86,2,1,2,1,1,2374,14682,3,0,0,13,3,2,80,0,8,3,3,2,1,1,1,1
26,1,158,1,6,2,2,1,1108,1,0,54,2,1,2,2,2,2492,25579,0,0,0,18,3,1,80,0,3,2,2,2,2,1,2,1
28,1,1216,2,11,3,4,1,700,3,1,47,2,2,7,1,2,5318,3581,6,0,0,15,3,2,80,0,6,2,2,4,2,0,2,1
45,2,649,1,11,2,3,1,600,2,0,67,2,3,4,4,1,8946,13792,1,0,0,13,3,4,80,0,9,2,3,9,7,2,6,1
25,1,521,0,13,3,1,1,1405,3,0,53,2,1,4,3,0,2154,9825,3,0,0,11,3,2,80,0,3,1,2,2,1,0,1,1
34,2,621,1,13,3,3,1,1008,2,0,38,2,1,2,2,0,3749,10073,0,0,1,23,3,3,80,1,4,2,1,3,2,0,2,1
40,1,737,1,14,3,4,1,1660,2,1,40,2,1,6,2,1,2377,15550,8,0,1,15,3,3,80,1,6,3,3,1,0,0,0,1
44,2,893,2,7,3,1,1,1467,2,1,59,2,3,7,1,1,9310,21532,9,0,0,18,3,3,80,0,12,2,2,10,9,6,3,1
35,1,513,1,13,3,2,1,420,1,1,62,3,3,2,3,0,9976,22680,5,0,0,11,3,1,80,1,15,4,3,1,0,0,0,1
32,2,636,1,7,3,3,1,643,2,1,74,1,1,2,1,1,2231,4578,3,0,1,14,3,4,80,0,7,3,1,5,5,0,5,1
19,2,486,0,2,2,4,1,574,1,1,52,2,1,1,4,2,2569,18426,1,0,0,12,3,3,80,0,1,2,3,1,0,0,0,1
36,2,871,1,8,3,3,1,1549,2,0,69,2,2,4,2,1,4783,7698,2,0,0,14,3,1,80,1,9,2,3,7,3,3,5,1
30,1,392,1,22,3,1,1,482,1,0,55,3,3,2,3,1,9074,23462,2,0,0,15,3,2,80,1,11,2,2,4,1,0,3,1
22,2,427,1,3,3,2,1,1046,2,0,45,2,1,7,2,2,1853,22103,1,0,0,12,3,3,80,0,1,3,2,1,1,0,1,1
34,1,950,0,22,3,0,1,615,1,0,44,3,3,0,1,0,10055,11628,8,0,0,14,3,3,80,3,11,2,3,3,2,0,2,1
26,1,1356,1,15,4,2,1,417,1,1,47,2,1,2,1,0,2341,14206,1,0,0,13,3,3,80,1,4,2,3,2,1,0,1,1
32,1,589,1,17,3,1,1,877,1,1,62,2,3,1,2,1,9956,22528,4,0,0,13,3,1,80,0,12,2,3,4,3,1,0,1
47,0,647,1,3,1,1,1,977,3,1,62,2,1,2,3,0,2260,13427,6,0,0,13,3,4,80,0,2,2,2,0,0,0,0,1
35,2,493,1,9,3,3,1,1706,4,1,54,3,1,3,1,1,4136,4935,1,0,0,15,3,2,80,0,9,3,1,9,3,0,7,1
20,2,163,1,11,3,1,1,484,3,0,86,3,1,7,2,2,2582,25402,1,0,0,14,3,3,80,0,0,0,3,0,0,0,0,1
21,1,948,1,9,2,2,1,1455,4,1,32,3,1,7,1,1,1454,26974,1,0,0,15,3,2,80,0,1,3,2,1,0,1,0,1
28,1,115,1,23,2,1,1,35,3,1,50,2,1,2,3,1,2034,12955,5,0,1,14,3,2,80,0,5,3,2,3,1,0,2,1
26,2,722,1,18,3,1,1,961,2,0,92,2,1,3,2,2,2700,18140,1,0,1,19,3,2,80,0,1,2,1,1,0,0,0,1
25,1,542,1,24,1,1,1,1342,3,1,68,1,1,6,3,1,1389,7889,1,0,1,14,3,3,80,0,1,3,3,1,0,0,0,1
33,2,1015,1,5,3,3,1,308,3,1,58,3,1,5,2,1,1918,3373,2,0,0,16,3,3,80,1,12,4,3,0,0,0,0,1
32,2,948,1,10,3,1,1,1040,3,0,92,2,1,6,1,2,2523,11332,4,0,1,17,3,3,80,0,3,4,3,1,0,0,0,1
42,1,798,1,16,3,4,1,1747,2,0,38,1,1,6,3,1,2373,15620,8,0,0,15,3,3,80,0,5,3,3,1,0,0,0,1
25,2,231,2,6,3,2,1,152,2,0,45,2,2,7,3,1,5881,26782,1,0,0,11,3,4,80,0,6,1,2,6,4,0,3,1
33,1,860,1,12,3,1,1,1346,4,0,72,3,2,4,3,1,4739,23081,0,0,0,18,3,2,80,1,7,1,2,6,2,2,1,1
30,0,696,2,26,3,2,1,1857,1,1,64,2,2,7,3,1,5540,21161,1,0,0,11,3,3,80,0,9,4,3,9,6,0,7,1
39,2,1248,0,7,3,0,1,1665,1,1,71,2,1,1,1,1,2179,3323,3,0,1,14,3,2,80,0,9,3,1,3,2,0,2,1
33,0,872,1,14,3,4,1,1878,3,0,79,1,1,6,1,1,2386,14489,1,0,0,21,3,2,80,0,4,2,3,4,2,2,0,1
26,2,772,1,6,2,1,1,912,2,0,77,1,1,4,2,1,2213,3693,4,0,0,13,3,2,80,0,6,3,2,4,4,1,4,1
18,2,432,1,15,1,1,1,243,3,1,51,3,1,6,3,2,1592,26308,1,0,0,17,3,3,80,0,0,2,2,0,0,0,0,1
37,2,897,1,2,3,3,1,1561,2,1,81,3,2,3,2,0,4854,7657,4,0,0,11,3,1,80,1,7,2,2,4,1,0,3,1
31,1,415,1,22,4,2,1,1505,3,1,90,3,2,4,3,1,6066,21060,1,0,1,14,3,3,80,1,10,3,2,10,3,4,7,1
39,1,788,1,9,2,1,1,1497,1,1,84,2,1,3,1,1,2385,14694,3,0,0,15,3,2,80,0,7,3,3,2,1,1,1,1
32,1,377,1,12,1,4,1,1296,2,0,77,3,2,1,3,1,7417,23023,0,0,1,12,3,1,80,0,10,1,3,7,6,5,6,1
44,1,1069,1,9,3,1,1,1224,3,1,96,3,1,6,2,1,2911,10836,1,0,1,11,3,3,80,0,6,3,2,5,3,0,2,1
29,1,448,1,19,2,1,1,1829,3,0,66,1,1,6,3,2,2544,14712,1,0,0,20,3,2,80,0,1,3,2,1,0,1,0,1
26,1,140,1,16,3,1,1,1398,3,0,50,2,1,5,3,2,2405,25662,1,0,0,13,3,3,80,0,7,2,2,7,2,6,6,1
28,1,983,1,1,2,2,1,1074,1,0,43,2,1,2,1,0,2561,7101,1,0,0,14,3,1,80,1,1,1,3,1,0,0,0,1
29,2,990,1,2,3,2,1,1901,1,0,39,3,1,6,3,1,4842,26163,8,0,0,14,3,2,80,2,4,3,3,2,2,1,2,1
35,2,757,1,11,3,2,1,814,3,1,69,3,1,2,2,1,2266,22020,4,0,0,13,3,2,80,0,10,2,1,5,4,0,2,1
33,2,679,1,9,2,2,1,326,2,0,50,3,1,2,2,1,2539,21903,5,0,0,15,3,2,80,0,9,2,2,6,5,0,5,1
33,1,958,1,2,2,3,1,652,2,1,88,2,1,6,2,1,2076,19964,2,0,0,15,3,2,80,0,6,1,1,4,1,0,3,1
52,2,1142,1,19,2,1,1,1695,1,1,96,3,1,3,3,2,2691,10429,1,0,0,14,3,3,80,0,5,3,3,4,2,0,0,1
40,1,958,1,18,2,3,1,812,3,1,59,3,1,5,3,0,2838,20380,5,0,1,11,3,3,80,0,6,2,3,2,2,1,2,1
37,2,932,1,2,3,2,1,1581,2,1,81,2,2,4,1,0,4922,7705,4,0,0,11,3,1,80,2,7,2,3,4,2,1,3,1
42,0,1016,1,17,3,1,1,374,1,0,68,3,1,6,3,1,5176,4598,8,0,1,14,3,1,80,1,8,2,2,5,2,1,3,1
30,1,1145,1,13,1,1,1,265,2,0,63,1,1,5,1,1,3869,4664,1,0,1,20,3,2,80,0,9,4,3,9,3,5,6,1
27,1,599,1,2,3,4,1,332,2,1,48,3,1,6,4,1,2288,3269,6,0,1,20,3,2,80,0,4,3,2,1,0,0,0,1
47,2,510,1,18,2,1,1,331,2,0,69,2,1,6,2,1,5693,5334,5,0,1,14,3,1,80,2,7,4,3,5,4,2,1,1
52,1,402,1,18,4,1,1,1034,1,1,86,3,3,5,2,1,13068,9613,4,0,1,15,3,3,80,0,19,2,2,15,7,5,8,1
30,0,475,1,5,3,2,1,1477,1,0,73,2,1,2,1,2,3383,17079,2,0,1,16,3,2,80,0,7,2,2,0,0,0,0,1
32,1,707,1,9,3,1,1,1637,1,0,84,3,3,5,1,2,8113,9624,1,0,0,16,3,2,80,0,10,2,2,4,3,1,2,1
30,1,550,1,23,2,3,1,292,3,1,66,2,1,2,2,2,3470,11549,0,0,0,11,3,2,80,0,5,2,3,4,3,1,3,1
31,2,776,1,10,2,2,1,1228,1,0,64,1,1,3,1,1,4595,14766,4,0,0,13,3,1,80,0,10,2,1,1,0,0,0,1
44,1,1069,1,9,3,1,1,1224,3,1,96,3,1,6,2,1,2911,10836,1,0,1,11,3,3,80,0,6,3,2,5,3,0,2,1
20,1,1243,1,9,1,2,1,917,4,1,32,3,1,6,2,1,1137,26991,1,0,0,12,3,3,80,0,1,4,2,1,0,1,0,1
36,2,821,2,5,3,1,1,649,1,0,84,3,2,7,2,2,7245,18864,3,0,1,14,3,1,80,0,6,1,2,5,2,0,3,1
21,1,1003,1,4,3,1,1,1361,2,1,43,2,1,6,3,1,2805,4317,0,0,0,11,3,2,80,0,1,4,3,0,0,0,0,1
27,2,1192,1,12,3,3,1,778,1,1,56,3,1,3,3,0,2247,19529,0,0,0,17,3,3,80,0,3,0,2,3,1,0,2,1
19,2,819,1,17,1,2,1,353,4,1,43,3,1,7,3,2,1442,26882,1,0,1,16,3,4,80,0,0,3,2,0,0,0,0,1
29,1,1112,1,5,3,3,1,750,2,1,53,2,1,6,1,2,4377,3111,3,0,0,14,3,2,80,0,7,2,2,6,5,4,4,1
30,2,600,0,17,3,3,1,434,3,1,64,1,1,1,2,1,2237,23380,2,0,1,19,3,2,80,0,3,3,1,1,0,0,0,1
20,1,606,1,1,1,3,1,400,1,0,81,2,1,6,2,2,1821,9179,1,0,0,14,3,3,80,0,2,3,2,2,1,1,1,1
27,2,859,0,9,2,1,1,1287,2,0,51,2,1,1,1,1,2238,6783,0,0,1,11,3,3,80,0,3,1,3,2,0,0,1,1
28,2,633,1,3,2,2,1,967,2,0,55,2,1,6,3,0,2727,23377,4,0,1,16,3,3,80,2,3,3,2,2,1,0,1,1
21,1,454,1,6,1,1,1,1706,2,1,33,2,1,7,2,1,2701,4522,0,0,0,12,3,2,80,0,1,3,3,0,0,0,0,1
34,2,407,1,8,3,1,1,1476,2,0,56,2,1,4,1,2,1589,22075,1,0,0,12,3,2,80,0,7,3,2,2,1,0,0,1
40,2,1310,1,19,2,2,1,241,2,0,70,2,1,7,2,1,3150,21730,0,0,1,21,3,3,80,0,3,4,2,3,2,0,1,1
33,1,1101,0,8,3,4,1,1343,1,0,54,3,1,1,2,1,2839,3086,1,0,0,14,3,3,80,0,3,0,3,3,2,3,2,1
31,2,436,2,2,3,2,1,1863,3,0,82,2,2,7,2,2,9905,26126,6,0,1,11,3,3,80,0,6,2,2,2,1,2,2,1
48,2,1119,1,14,3,1,1,1445,2,1,96,3,1,4,3,2,2814,10630,1,0,0,12,3,3,80,0,5,3,3,5,3,0,1,1
19,2,1084,1,13,1,2,1,523,4,1,37,3,1,6,3,2,1230,26939,1,0,1,13,3,4,80,0,0,4,2,0,0,0,0,1
26,1,953,1,4,2,1,1,1589,2,0,63,1,1,5,2,1,1834,16083,1,0,0,14,3,2,80,0,1,4,3,1,0,0,0,1
28,1,664,1,12,3,3,1,1360,2,1,48,2,1,2,2,0,2500,7243,1,0,0,16,3,2,80,2,1,2,3,1,0,0,0,1
30,1,183,2,12,3,4,1,1456,1,0,53,3,2,7,2,2,5680,17465,4,0,0,11,3,1,80,0,6,4,1,4,2,0,0,1
47,2,631,0,7,2,5,1,1804,2,0,63,3,1,1,3,1,2501,3426,5,0,0,12,3,4,80,0,9,2,1,6,6,6,5,1
29,2,970,1,5,3,2,1,1618,1,0,43,2,1,6,3,1,4736,25829,7,0,1,13,3,2,80,2,4,2,3,2,2,2,2,1
36,0,374,1,5,2,3,1,1326,3,1,68,2,1,6,1,1,2329,10644,0,0,1,17,3,1,80,1,4,0,2,3,2,1,2,1
34,1,370,1,7,3,1,1,1759,3,1,90,3,2,2,1,1,5246,6502,4,0,0,15,3,2,80,1,10,2,2,6,1,0,6,1
53,2,1005,1,23,4,1,1,1680,1,0,70,3,3,5,1,1,10426,5463,5,0,0,12,3,2,80,0,18,2,2,8,3,4,2,1
35,1,403,1,8,3,2,1,1761,4,0,53,3,1,4,1,2,4190,4846,1,0,0,14,3,1,80,0,9,3,1,9,2,1,7,1
30,1,108,1,4,3,2,1,1038,1,0,60,3,1,2,1,1,2408,25760,0,0,0,16,3,1,80,0,3,2,3,2,1,0,1,1
26,2,838,1,6,1,2,1,1062,2,0,47,3,1,4,2,1,1451,26840,1,0,1,11,3,4,80,0,1,3,3,1,0,0,0,1
32,1,315,1,22,3,1,1,911,3,0,86,2,1,5,1,0,1928,16711,1,0,0,18,3,1,80,0,8,3,2,8,1,6,6,1
42,2,766,2,10,2,1,1,1338,2,1,56,2,3,7,2,1,10370,5638,2,0,1,11,3,1,80,0,15,4,2,10,5,2,5,1
26,1,813,1,1,2,1,1,863,1,0,61,1,1,6,2,1,2384,3964,5,0,1,12,3,3,80,0,7,4,3,5,5,2,5,1
32,2,827,2,19,4,2,1,1236,1,0,41,2,2,7,2,2,4884,7962,0,0,1,20,3,2,80,0,14,1,3,13,8,9,8,1
33,1,952,1,15,3,1,1,899,1,0,62,2,1,6,1,2,3922,3146,1,0,0,16,3,1,80,0,11,3,3,11,7,6,7,1
21,1,983,2,13,2,1,1,914,2,1,70,2,1,8,2,2,1530,8050,1,0,1,14,3,4,80,0,0,3,3,0,0,0,0,1
19,2,784,0,6,2,4,1,784,2,0,74,2,1,3,2,2,2581,18358,1,0,0,13,3,2,80,0,1,2,3,1,0,0,0,1
43,2,1050,2,9,3,1,1,1501,1,1,66,3,3,7,2,1,8328,20490,6,0,0,16,3,2,80,1,10,2,2,5,4,4,4,1
29,1,452,1,23,2,1,1,1870,3,0,72,2,1,6,3,2,2438,14769,1,0,1,23,3,1,80,0,1,2,2,1,0,0,0,1
22,1,490,1,11,3,3,1,1205,2,0,70,2,1,7,3,1,1955,18372,2,0,0,13,3,2,80,0,2,2,4,0,0,0,0,1
27,1,392,0,10,3,1,1,721,2,0,54,2,1,3,3,0,2764,23089,2,0,1,14,3,2,80,1,6,2,2,5,5,0,0,1
27,2,640,0,12,2,3,1,1698,2,0,81,2,1,3,1,1,2234,7162,2,0,0,11,3,3,80,0,8,2,2,6,3,0,5,1
20,1,1243,1,4,3,2,1,548,2,0,72,3,1,7,1,2,2039,8161,1,0,1,13,3,3,80,0,1,3,3,1,0,0,0,1
28,2,260,1,8,3,4,1,1550,1,1,83,2,1,4,1,1,2377,7483,4,0,0,14,3,3,80,1,7,2,1,6,4,0,4,1
31,2,335,1,21,3,2,1,1388,3,1,97,3,2,4,2,1,6196,21060,1,0,1,15,3,3,80,1,10,2,2,9,2,6,7,1
24,1,992,1,14,3,1,1,1022,3,0,53,2,1,3,1,1,1588,17074,1,0,0,14,3,1,80,0,3,5,2,3,0,2,2,1
32,0,1210,1,17,1,1,1,201,1,0,70,2,1,6,2,2,4416,4670,3,0,1,18,3,2,80,0,9,4,2,8,2,3,5,1
39,1,724,1,14,3,1,1,867,1,1,65,3,3,2,2,1,9295,22380,5,0,0,14,3,1,80,0,11,2,2,3,2,2,2,1
28,2,603,1,22,3,1,1,930,1,1,63,2,1,4,3,1,2617,18380,1,0,1,21,3,3,80,1,1,2,1,1,0,0,0,1
28,2,1074,1,5,2,4,1,399,4,0,84,3,1,6,1,2,2662,8607,4,0,0,12,3,2,80,0,6,4,2,4,1,0,3,1
48,0,571,1,25,4,1,1,610,1,1,87,3,3,3,2,1,12284,10034,2,0,1,13,3,3,80,0,13,2,2,12,7,7,8,1
35,2,835,2,6,3,1,1,1652,1,1,64,2,2,7,1,1,9878,5439,2,0,0,11,3,3,80,0,11,3,2,8,6,5,5,1
30,2,295,2,12,3,2,1,1222,2,0,62,2,2,7,2,1,8987,25512,4,0,0,16,3,3,80,1,8,3,2,5,2,1,4,1
30,1,1103,1,4,3,2,1,739,2,1,57,2,1,6,1,2,4135,3124,2,0,0,13,3,1,80,0,8,2,2,7,6,5,5,1
31,1,419,0,12,4,0,1,1703,3,1,90,3,1,1,2,1,3237,21342,2,0,0,15,3,3,80,0,3,3,2,1,0,0,0,1
26,2,1162,1,8,2,4,1,530,4,0,79,3,1,6,2,2,2670,8673,3,0,0,13,3,2,80,0,5,4,2,3,1,0,2,1
31,1,491,1,16,3,1,1,224,2,0,58,1,2,4,1,2,6392,22928,3,0,0,19,3,3,80,0,9,4,2,7,4,0,3,1
46,1,764,2,16,3,1,1,1497,2,1,53,3,3,7,1,2,12390,3849,2,0,1,12,3,2,80,0,19,2,2,13,6,8,9,1
25,2,816,1,1,2,2,1,45,1,1,62,2,1,6,3,1,2319,3074,1,0,1,15,3,1,80,0,5,2,2,2,0,1,0,1
23,1,1028,1,10,2,4,1,1813,2,0,48,2,1,4,4,0,2018,18622,3,0,0,12,3,1,80,0,3,2,2,2,0,0,1,1
29,1,334,1,24,3,2,1,408,3,0,55,2,2,6,1,2,6779,22963,4,0,0,14,3,2,80,0,9,4,2,6,3,0,1,1
37,1,774,2,4,3,3,1,852,2,1,73,3,2,7,1,2,9490,10019,0,0,0,20,3,1,80,0,8,3,3,8,7,5,7,1
26,1,438,1,24,2,2,1,1469,3,1,59,2,1,4,2,1,1882,7615,1,0,1,15,3,3,80,1,1,3,3,1,0,0,0,1
36,2,542,0,12,4,0,1,1663,4,1,87,3,1,1,1,1,2412,21689,1,0,0,15,3,2,80,0,9,3,1,3,2,0,0,1
35,0,322,2,19,1,3,1,971,2,1,64,1,2,7,2,2,5033,21713,6,0,0,17,3,3,80,0,8,4,2,4,3,3,2,1
32,2,129,2,14,3,2,1,754,1,0,66,2,2,7,1,2,5364,26550,4,0,0,14,3,3,80,0,6,2,3,3,2,0,2,1
33,2,612,1,17,2,3,1,1555,2,1,72,1,2,5,3,0,5697,21735,4,0,1,14,3,4,80,2,8,2,2,4,2,3,3,1
32,0,263,1,9,3,3,1,1477,1,0,51,2,1,5,1,2,5103,17390,4,0,0,14,3,1,80,0,8,3,1,3,2,0,0,1
34,1,579,1,12,3,3,1,1757,2,0,46,1,1,7,2,1,2631,15011,4,0,0,14,3,3,80,0,3,3,3,1,1,1,1,1
33,2,801,1,5,1,2,1,121,2,1,83,3,1,6,1,1,2971,16994,1,0,0,11,3,2,80,0,7,2,3,4,2,0,2,1
22,1,1361,1,3,1,4,1,596,2,0,98,2,1,2,3,1,3896,9137,4,0,0,16,3,2,80,0,4,3,3,2,2,0,2,1
27,2,1186,1,6,1,4,1,459,1,0,60,3,1,5,2,1,2886,22044,2,0,1,14,3,2,80,0,6,3,2,5,3,0,4,1
41,1,581,1,7,2,1,1,756,2,1,67,2,1,5,2,0,2172,14034,4,0,0,16,3,3,80,1,1,2,3,1,0,0,0,1
36,1,542,1,19,3,2,1,1352,3,0,77,3,1,6,2,1,4332,22838,0,0,0,16,3,2,80,0,5,0,2,4,2,1,2,1
36,2,599,1,6,3,1,1,1230,2,0,71,2,2,5,1,1,9855,4882,1,0,0,11,3,4,80,1,17,3,2,17,8,8,6,1
33,2,111,1,5,3,1,1,1530,1,0,64,3,1,2,1,0,2149,26398,1,0,1,12,3,4,80,0,2,2,3,2,0,1,1,1
