Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
42,Non-Travel,812,Research & Development,16,3,Technical Degree,1,1771,3,Male,39,1,1,Research Scientist,2,Married,2432,15547,8,Y,Yes,16,3,3,80,1,5,3,3,1,0,0,0,Yes
26,Travel_Frequently,1331,Human Resources,21,3,Marketing,1,1307,1,Female,42,2,1,Human Resources,2,Divorced,2493,19416,1,Y,No,18,3,2,80,0,1,0,2,1,0,0,0,Yes
41,Travel_Rarely,230,Research & Development,6,3,Medical,1,763,3,Female,68,3,1,Research Scientist,2,Single,2583,25870,2,Y,No,20,3,2,80,0,4,2,3,1,0,0,0,Yes
32,Travel_Frequently,196,Research & Development,17,3,Life Sciences,1,934,3,Female,83,3,1,Research Scientist,1,Divorced,2028,16217,2,Y,Yes,17,3,1,80,1,8,2,2,7,2,5,6,Yes
34,Travel_Rarely,748,Research & Development,21,3,Medical,1,1348,1,Female,53,2,2,Research Director,2,Married,4674,7828,2,Y,No,20,3,2,80,0,13,2,3,10,6,6,6,Yes
28,Travel_Frequently,971,Research & Development,4,3,Medical,1,1124,1,Male,52,2,1,Laboratory Technician,2,Divorced,2599,6904,1,Y,No,14,3,1,80,1,1,2,2,1,0,0,0,Yes
25,Travel_Rarely,618,Research & Development,5,1,Life Sciences,1,947,2,Female,35,2,1,Manager,2,Divorced,4062,10035,0,Y,Yes,20,3,1,80,1,4,2,3,3,2,0,2,Yes
39,Travel_Rarely,364,Sales,20,4,Life Sciences,1,1248,3,Male,54,2,3,Sales Executive,2,Married,9397,16771,2,Y,No,11,3,3,80,0,10,2,2,6,3,3,1,Yes
49,Travel_Rarely,405,Sales,25,3,Marketing,1,1976,3,Male,40,2,3,Sales Executive,1,Divorced,10754,16506,4,Y,No,12,3,1,80,1,21,2,3,3,2,2,0,Yes
30,Travel_Rarely,717,Research & Development,14,3,Life Sciences,1,250,1,Female,74,1,1,Research Scientist,3,Married,4246,24773,3,Y,Yes,11,3,3,80,0,4,2,2,2,2,2,2,Yes
36,Travel_Frequently,654,Research & Development,20,2,Medical,1,1811,3,Male,53,2,1,Research Scientist,3,Married,2437,15222,5,Y,Yes,19,3,3,80,0,3,3,2,1,0,0,0,Yes
33,Travel_Frequently,1267,Research & Development,26,1,Medical,1,659,2,Male,70,2,2,Healthcare Representative,1,Married,7639,11826,4,Y,No,15,3,1,80,0,13,2,2,5,3,0,4,Yes
34,Travel_Frequently,342,Human Resources,10,1,Life Sciences,1,1756,3,Male,80,2,1,Manager,2,Divorced,1982,11317,1,Y,No,11,3,3,80,2,3,2,2,3,1,1,1,Yes
28,Travel_Rarely,1006,Research & Development,9,3,Marketing,1,1749,2,Female,80,2,1,Sales Executive,3,Single,1134,16216,1,Y,No,13,3,2,80,0,1,3,2,1,0,0,0,Yes
34,Travel_Rarely,541,Sales,12,4,Marketing,1,1189,1,Female,72,2,2,Sales Executive,1,Single,8401,18150,0,Y,Yes,15,3,1,80,0,6,2,3,5,2,0,2,Yes
31,Travel_Rarely,510,Sales,3,3,Marketing,1,1868,3,Female,82,2,2,Sales Executive,2,Single,9902,25927,6,Y,Yes,11,3,3,80,0,6,2,2,2,1,2,2,Yes
26,Travel_Rarely,829,Human Resources,20,2,Medical,1,1785,3,Female,66,3,1,Human Resources,2,Married,2187,6955,0,Y,Yes,11,3,3,80,0,5,3,3,4,1,0,3,Yes
36,Travel_Rarely,1205,Research & Development,8,4,Marketing,1,1660,2,Male,89,2,2,Research Director,1,Divorced,5553,8202,4,Y,No,12,3,1,80,2,11,2,3,3,2,1,2,Yes
45,Travel_Frequently,540,Research & Development,4,1,Marketing,1,515,2,Male,50,2,2,Manufacturing Director,3,Single,5589,22161,2,Y,No,19,3,3,80,0,10,3,2,9,7,3,4,Yes
35,Travel_Rarely,742,Sales,9,3,Marketing,1,1633,3,Male,55,2,3,Sales Executive,1,Married,10272,21530,9,Y,No,17,3,3,80,0,14,2,2,12,11,6,0,Yes
36,Travel_Rarely,1136,Research & Development,23,1,Marketing,1,577,1,Male,62,2,2,Human Resources,1,Married,6685,11515,6,Y,No,18,3,2,80,0,15,2,3,0,0,0,0,Yes
28,Travel_Frequently,737,Research & Development,1,1,Marketing,1,725,2,Female,46,2,1,Manager,1,Married,2549,6657,0,Y,No,14,3,3,80,0,2,1,3,2,1,0,1,Yes
28,Travel_Frequently,939,Research & Development,1,3,Medical,1,1147,1,Male,49,2,1,Laboratory Technician,1,Divorced,2575,7195,1,Y,No,14,3,1,80,1,1,2,2,1,0,0,0,Yes
35,Travel_Frequently,1186,Research & Development,4,3,Other,1,1076,3,Male,86,3,3,Research Scientist,1,Married,9655,10330,0,Y,Yes,21,3,1,80,0,9,2,2,8,7,4,7,Yes
46,Travel_Frequently,1007,Research & Development,10,3,Life Sciences,1,1019,3,Female,52,3,2,Research Scientist,3,Married,7225,5924,1,Y,No,17,3,1,80,1,9,3,3,8,6,5,7,Yes
38,Travel_Frequently,575,Sales,25,1,Life Sciences,1,960,2,Female,62,3,2,Sales Executive,2,Married,6830,10719,2,Y,No,12,3,2,80,0,9,2,2,7,5,1,6,Yes
34,Travel_Frequently,987,Human Resources,22,3,Human Resources,1,590,2,Female,43,2,3,Human Resources,1,Divorced,9950,11533,8,Y,Yes,14,3,3,80,2,11,1,2,3,2,0,2,Yes
46,Travel_Rarely,614,Research & Development,1,4,Medical,1,1330,2,Female,65,2,3,Research Director,3,Married,10345,14740,2,Y,No,13,3,2,80,0,27,3,2,25,4,5,8,Yes
25,Travel_Frequently,1123,Research & Development,3,3,Medical,1,421,3,Female,80,3,1,Research Scientist,1,Single,2351,8360,3,Y,Yes,12,3,3,80,0,4,4,3,3,1,0,2,Yes
30,Travel_Frequently,716,Research & Development,6,1,Marketing,1,289,2,Female,75,3,1,Research Scientist,1,Single,2802,17127,1,Y,No,11,3,2,80,0,6,2,3,3,2,0,2,Yes
35,Travel_Rarely,687,Research & Development,14,4,Life Sciences,1,918,1,Female,73,2,1,Laboratory Technician,4,Married,2787,17887,2,Y,Yes,19,3,3,80,0,4,1,1,3,3,0,0,Yes
53,Travel_Frequently,996,Research & Development,18,2,Life Sciences,1,1881,1,Male,97,3,1,Laboratory Technician,3,Married,2531,10448,1,Y,No,15,3,3,80,0,5,2,2,4,2,1,0,Yes
41,Travel_Frequently,858,Research & Development,6,2,Life Sciences,1,1419,1,Male,86,2,1,Laboratory Technician,1,Married,2374,14682,3,Y,No,13,3,2,80,0,8,3,3,2,1,1,1,Yes
26,Travel_Frequently,158,Research & Development,6,2,Marketing,1,1108,1,Female,54,2,1,Laboratory Technician,2,Single,2492,25579,0,Y,No,18,3,1,80,0,3,2,2,2,2,1,2,Yes
28,Travel_Frequently,1216,Sales,11,3,Other,1,700,3,Male,47,2,2,Sales Executive,1,Single,5318,3581,6,Y,No,15,3,2,80,0,6,2,2,4,2,0,2,Yes
45,Travel_Rarely,649,Research & Development,11,2,Medical,1,600,2,Female,67,2,3,Manufacturing Director,4,Married,8946,13792,1,Y,No,13,3,4,80,0,9,2,3,9,7,2,6,Yes
25,Travel_Frequently,521,Human Resources,13,3,Life Sciences,1,1405,3,Female,53,2,1,Manufacturing Director,3,Divorced,2154,9825,3,Y,No,11,3,2,80,0,3,1,2,2,1,0,1,Yes
34,Travel_Rarely,621,Research & Development,13,3,Medical,1,1008,2,Female,38,2,1,Laboratory Technician,2,Divorced,3749,10073,0,Y,Yes,23,3,3,80,1,4,2,1,3,2,0,2,Yes
40,Travel_Frequently,737,Research & Development,14,3,Other,1,1660,2,Male,40,2,1,Research Scientist,2,Married,2377,15550,8,Y,Yes,15,3,3,80,1,6,3,3,1,0,0,0,Yes
44,Travel_Rarely,893,Sales,7,3,Life Sciences,1,1467,2,Male,59,2,3,Sales Executive,1,Married,9310,21532,9,Y,No,18,3,3,80,0,12,2,2,10,9,6,3,Yes
35,Travel_Frequently,513,Research & Development,13,3,Marketing,1,420,1,Male,62,3,3,Laboratory Technician,3,Divorced,9976,22680,5,Y,No,11,3,1,80,1,15,4,3,1,0,0,0,Yes
32,Travel_Rarely,636,Research & Development,7,3,Medical,1,643,2,Male,74,1,1,Laboratory Technician,1,Married,2231,4578,3,Y,Yes,14,3,4,80,0,7,3,1,5,5,0,5,Yes
19,Travel_Rarely,486,Human Resources,2,2,Other,1,574,1,Male,52,2,1,Human Resources,4,Single,2569,18426,1,Y,No,12,3,3,80,0,1,2,3,1,0,0,0,Yes
36,Travel_Rarely,871,Research & Development,8,3,Medical,1,1549,2,Female,69,2,2,Manufacturing Director,2,Married,4783,7698,2,Y,No,14,3,1,80,1,9,2,3,7,3,3,5,Yes
30,Travel_Frequently,392,Research & Development,22,3,Life Sciences,1,482,1,Female,55,3,3,Laboratory Technician,3,Married,9074,23462,2,Y,No,15,3,2,80,1,11,2,2,4,1,0,3,Yes
22,Travel_Rarely,427,Research & Development,3,3,Marketing,1,1046,2,Female,45,2,1,Sales Executive,2,Single,1853,22103,1,Y,No,12,3,3,80,0,1,3,2,1,1,0,1,Yes
34,Travel_Frequently,950,Human Resources,22,3,Human Resources,1,615,1,Female,44,3,3,Healthcare Representative,1,Divorced,10055,11628,8,Y,No,14,3,3,80,3,11,2,3,3,2,0,2,Yes
26,Travel_Frequently,1356,Research & Development,15,4,Marketing,1,417,1,Male,47,2,1,Laboratory Technician,1,Divorced,2341,14206,1,Y,No,13,3,3,80,1,4,2,3,2,1,0,1,Yes
32,Travel_Frequently,589,Research & Development,17,3,Life Sciences,1,877,1,Male,62,2,3,Human Resources,2,Married,9956,22528,4,Y,No,13,3,1,80,0,12,2,3,4,3,1,0,Yes
47,Non-Travel,647,Research & Development,3,1,Life Sciences,1,977,3,Male,62,2,1,Laboratory Technician,3,Divorced,2260,13427,6,Y,No,13,3,4,80,0,2,2,2,0,0,0,0,Yes
35,Travel_Rarely,493,Research & Development,9,3,Medical,1,1706,4,Male,54,3,1,Manager,1,Married,4136,4935,1,Y,No,15,3,2,80,0,9,3,1,9,3,0,7,Yes
20,Travel_Rarely,163,Research & Development,11,3,Life Sciences,1,484,3,Female,86,3,1,Sales Executive,2,Single,2582,25402,1,Y,No,14,3,3,80,0,0,0,3,0,0,0,0,Yes
21,Travel_Frequently,948,Research & Development,9,2,Marketing,1,1455,4,Male,32,3,1,Sales Executive,1,Married,1454,26974,1,Y,No,15,3,2,80,0,1,3,2,1,0,1,0,Yes
28,Travel_Frequently,115,Research & Development,23,2,Life Sciences,1,35,3,Male,50,2,1,Laboratory Technician,3,Married,2034,12955,5,Y,Yes,14,3,2,80,0,5,3,2,3,1,0,2,Yes
26,Travel_Rarely,722,Research & Development,18,3,Life Sciences,1,961,2,Female,92,2,1,Manager,2,Single,2700,18140,1,Y,Yes,19,3,2,80,0,1,2,1,1,0,0,0,Yes
25,Travel_Frequently,542,Research & Development,24,1,Life Sciences,1,1342,3,Male,68,1,1,Research Scientist,3,Married,1389,7889,1,Y,Yes,14,3,3,80,0,1,3,3,1,0,0,0,Yes
33,Travel_Rarely,1015,Research & Development,5,3,Medical,1,308,3,Male,58,3,1,Research Director,2,Married,1918,3373,2,Y,No,16,3,3,80,1,12,4,3,0,0,0,0,Yes
32,Travel_Rarely,948,Research & Development,10,3,Life Sciences,1,1040,3,Female,92,2,1,Research Scientist,1,Single,2523,11332,4,Y,Yes,17,3,3,80,0,3,4,3,1,0,0,0,Yes
42,Travel_Frequently,798,Research & Development,16,3,Other,1,1747,2,Female,38,1,1,Research Scientist,3,Married,2373,15620,8,Y,No,15,3,3,80,0,5,3,3,1,0,0,0,Yes
25,Travel_Rarely,231,Sales,6,3,Marketing,1,152,2,Female,45,2,2,Sales Executive,3,Married,5881,26782,1,Y,No,11,3,4,80,0,6,1,2,6,4,0,3,Yes
33,Travel_Frequently,860,Research & Development,12,3,Life Sciences,1,1346,4,Female,72,3,2,Manufacturing Director,3,Married,4739,23081,0,Y,No,18,3,2,80,1,7,1,2,6,2,2,1,Yes
30,Non-Travel,696,Sales,26,3,Marketing,1,1857,1,Male,64,2,2,Sales Executive,3,Married,5540,21161,1,Y,No,11,3,3,80,0,9,4,3,9,6,0,7,Yes
39,Travel_Rarely,1248,Human Resources,7,3,Human Resources,1,1665,1,Male,71,2,1,Human Resources,1,Married,2179,3323,3,Y,Yes,14,3,2,80,0,9,3,1,3,2,0,2,Yes
33,Non-Travel,872,Research & Development,14,3,Other,1,1878,3,Female,79,1,1,Research Scientist,1,Married,2386,14489,1,Y,No,21,3,2,80,0,4,2,3,4,2,2,0,Yes
26,Travel_Rarely,772,Research & Development,6,2,Life Sciences,1,912,2,Female,77,1,1,Manufacturing Director,2,Married,2213,3693,4,Y,No,13,3,2,80,0,6,3,2,4,4,1,4,Yes
18,Travel_Rarely,432,Research & Development,15,1,Life Sciences,1,243,3,Male,51,3,1,Research Scientist,3,Single,1592,26308,1,Y,No,17,3,3,80,0,0,2,2,0,0,0,0,Yes
37,Travel_Rarely,897,Research & Development,2,3,Medical,1,1561,2,Male,81,3,2,Manager,2,Divorced,4854,7657,4,Y,No,11,3,1,80,1,7,2,2,4,1,0,3,Yes
31,Travel_Frequently,415,Research & Development,22,4,Marketing,1,1505,3,Male,90,3,2,Manufacturing Director,3,Married,6066,21060,1,Y,Yes,14,3,3,80,1,10,3,2,10,3,4,7,Yes
39,Travel_Frequently,788,Research & Development,9,2,Life Sciences,1,1497,1,Male,84,2,1,Manager,1,Married,2385,14694,3,Y,No,15,3,2,80,0,7,3,3,2,1,1,1,Yes
32,Travel_Frequently,377,Research & Development,12,1,Other,1,1296,2,Female,77,3,2,Human Resources,3,Married,7417,23023,0,Y,Yes,12,3,1,80,0,10,1,3,7,6,5,6,Yes
44,Travel_Frequently,1069,Research & Development,9,3,Life Sciences,1,1224,3,Male,96,3,1,Research Scientist,2,Married,2911,10836,1,Y,Yes,11,3,3,80,0,6,3,2,5,3,0,2,Yes
29,Travel_Frequently,448,Research & Development,19,2,Life Sciences,1,1829,3,Female,66,1,1,Research Scientist,3,Single,2544,14712,1,Y,No,20,3,2,80,0,1,3,2,1,0,1,0,Yes
26,Travel_Frequently,140,Research & Development,16,3,Life Sciences,1,1398,3,Female,50,2,1,Research Director,3,Single,2405,25662,1,Y,No,13,3,3,80,0,7,2,2,7,2,6,6,Yes
28,Travel_Frequently,983,Research & Development,1,2,Marketing,1,1074,1,Female,43,2,1,Laboratory Technician,1,Divorced,2561,7101,1,Y,No,14,3,1,80,1,1,1,3,1,0,0,0,Yes
29,Travel_Rarely,990,Research & Development,2,3,Marketing,1,1901,1,Female,39,3,1,Research Scientist,3,Married,4842,26163,8,Y,No,14,3,2,80,2,4,3,3,2,2,1,2,Yes
35,Travel_Rarely,757,Research & Development,11,3,Marketing,1,814,3,Male,69,3,1,Laboratory Technician,2,Married,2266,22020,4,Y,No,13,3,2,80,0,10,2,1,5,4,0,2,Yes
33,Travel_Rarely,679,Research & Development,9,2,Marketing,1,326,2,Female,50,3,1,Laboratory Technician,2,Married,2539,21903,5,Y,No,15,3,2,80,0,9,2,2,6,5,0,5,Yes
33,Travel_Frequently,958,Research & Development,2,2,Medical,1,652,2,Male,88,2,1,Research Scientist,2,Married,2076,19964,2,Y,No,15,3,2,80,0,6,1,1,4,1,0,3,Yes
52,Travel_Rarely,1142,Research & Development,19,2,Life Sciences,1,1695,1,Male,96,3,1,Manager,3,Single,2691,10429,1,Y,No,14,3,3,80,0,5,3,3,4,2,0,0,Yes
40,Travel_Frequently,958,Research & Development,18,2,Medical,1,812,3,Male,59,3,1,Research Director,3,Divorced,2838,20380,5,Y,Yes,11,3,3,80,0,6,2,3,2,2,1,2,Yes
37,Travel_Rarely,932,Research & Development,2,3,Marketing,1,1581,2,Male,81,2,2,Manufacturing Director,1,Divorced,4922,7705,4,Y,No,11,3,1,80,2,7,2,3,4,2,1,3,Yes
42,Non-Travel,1016,Research & Development,17,3,Life Sciences,1,374,1,Female,68,3,1,Research Scientist,3,Married,5176,4598,8,Y,Yes,14,3,1,80,1,8,2,2,5,2,1,3,Yes
30,Travel_Frequently,1145,Research & Development,13,1,Life Sciences,1,265,2,Female,63,1,1,Research Director,1,Married,3869,4664,1,Y,Yes,20,3,2,80,0,9,4,3,9,3,5,6,Yes
27,Travel_Frequently,599,Research & Development,2,3,Other,1,332,2,Male,48,3,1,Research Scientist,4,Married,2288,3269,6,Y,Yes,20,3,2,80,0,4,3,2,1,0,0,0,Yes
47,Travel_Rarely,510,Research & Development,18,2,Life Sciences,1,331,2,Female,69,2,1,Research Scientist,2,Married,5693,5334,5,Y,Yes,14,3,1,80,2,7,4,3,5,4,2,1,Yes
52,Travel_Frequently,402,Research & Development,18,4,Life Sciences,1,1034,1,Male,86,3,3,Research Director,2,Married,13068,9613,4,Y,Yes,15,3,3,80,0,19,2,2,15,7,5,8,Yes
30,Non-Travel,475,Research & Development,5,3,Marketing,1,1477,1,Female,73,2,1,Laboratory Technician,1,Single,3383,17079,2,Y,Yes,16,3,2,80,0,7,2,2,0,0,0,0,Yes
32,Travel_Frequently,707,Research & Development,9,3,Life Sciences,1,1637,1,Female,84,3,3,Research Director,1,Single,8113,9624,1,Y,No,16,3,2,80,0,10,2,2,4,3,1,2,Yes
30,Travel_Frequently,550,Research & Development,23,2,Medical,1,292,3,Male,66,2,1,Laboratory Technician,2,Single,3470,11549,0,Y,No,11,3,2,80,0,5,2,3,4,3,1,3,Yes
31,Travel_Rarely,776,Research & Development,10,2,Marketing,1,1228,1,Female,64,1,1,Manager,1,Married,4595,14766,4,Y,No,13,3,1,80,0,10,2,1,1,0,0,0,Yes
44,Travel_Frequently,1069,Research & Development,9,3,Life Sciences,1,1224,3,Male,96,3,1,Research Scientist,2,Married,2911,10836,1,Y,Yes,11,3,3,80,0,6,3,2,5,3,0,2,Yes
20,Travel_Frequently,1243,Research & Development,9,1,Marketing,1,917,4,Male,32,3,1,Research Scientist,2,Married,1137,26991,1,Y,No,12,3,3,80,0,1,4,2,1,0,1,0,Yes
36,Travel_Rarely,821,Sales,5,3,Life Sciences,1,649,1,Female,84,3,2,Sales Executive,2,Single,7245,18864,3,Y,Yes,14,3,1,80,0,6,1,2,5,2,0,3,Yes
21,Travel_Frequently,1003,Research & Development,4,3,Life Sciences,1,1361,2,Male,43,2,1,Research Scientist,3,Married,2805,4317,0,Y,No,11,3,2,80,0,1,4,3,0,0,0,0,Yes
27,Travel_Rarely,1192,Research & Development,12,3,Medical,1,778,1,Male,56,3,1,Manager,3,Divorced,2247,19529,0,Y,No,17,3,3,80,0,3,0,2,3,1,0,2,Yes
19,Travel_Rarely,819,Research & Development,17,1,Marketing,1,353,4,Male,43,3,1,Sales Executive,3,Single,1442,26882,1,Y,Yes,16,3,4,80,0,0,3,2,0,0,0,0,Yes
29,Travel_Frequently,1112,Research & Development,5,3,Medical,1,750,2,Male,53,2,1,Research Scientist,1,Single,4377,3111,3,Y,No,14,3,2,80,0,7,2,2,6,5,4,4,Yes
30,Travel_Rarely,600,Human Resources,17,3,Medical,1,434,3,Male,64,1,1,Human Resources,2,Married,2237,23380,2,Y,Yes,19,3,2,80,0,3,3,1,1,0,0,0,Yes
20,Travel_Frequently,606,Research & Development,1,1,Medical,1,400,1,Female,81,2,1,Research Scientist,2,Single,1821,9179,1,Y,No,14,3,3,80,0,2,3,2,2,1,1,1,Yes
27,Travel_Rarely,859,Human Resources,9,2,Life Sciences,1,1287,2,Female,51,2,1,Human Resources,1,Married,2238,6783,0,Y,Yes,11,3,3,80,0,3,1,3,2,0,0,1,Yes
28,Travel_Rarely,633,Research & Development,3,2,Marketing,1,967,2,Female,55,2,1,Research Scientist,3,Divorced,2727,23377,4,Y,Yes,16,3,3,80,2,3,3,2,2,1,0,1,Yes
21,Travel_Frequently,454,Research & Development,6,1,Life Sciences,1,1706,2,Male,33,2,1,Sales Executive,2,Married,2701,4522,0,Y,No,12,3,2,80,0,1,3,3,0,0,0,0,Yes
34,Travel_Rarely,407,Research & Development,8,3,Life Sciences,1,1476,2,Female,56,2,1,Manufacturing Director,1,Single,1589,22075,1,Y,No,12,3,2,80,0,7,3,2,2,1,0,0,Yes
40,Travel_Rarely,1310,Research & Development,19,2,Marketing,1,241,2,Female,70,2,1,Sales Executive,2,Married,3150,21730,0,Y,Yes,21,3,3,80,0,3,4,2,3,2,0,1,Yes
33,Travel_Frequently,1101,Human Resources,8,3,Other,1,1343,1,Female,54,3,1,Human Resources,2,Married,2839,3086,1,Y,No,14,3,3,80,0,3,0,3,3,2,3,2,Yes
31,Travel_Rarely,436,Sales,2,3,Marketing,1,1863,3,Female,82,2,2,Sales Executive,2,Single,9905,26126,6,Y,Yes,11,3,3,80,0,6,2,2,2,1,2,2,Yes
48,Travel_Rarely,1119,Research & Development,14,3,Life Sciences,1,1445,2,Male,96,3,1,Manufacturing Director,3,Single,2814,10630,1,Y,No,12,3,3,80,0,5,3,3,5,3,0,1,Yes
19,Travel_Rarely,1084,Research & Development,13,1,Marketing,1,523,4,Male,37,3,1,Research Scientist,3,Single,1230,26939,1,Y,Yes,13,3,4,80,0,0,4,2,0,0,0,0,Yes
26,Travel_Frequently,953,Research & Development,4,2,Life Sciences,1,1589,2,Female,63,1,1,Research Director,2,Married,1834,16083,1,Y,No,14,3,2,80,0,1,4,3,1,0,0,0,Yes
28,Travel_Frequently,664,Research & Development,12,3,Medical,1,1360,2,Male,48,2,1,Laboratory Technician,2,Divorced,2500,7243,1,Y,No,16,3,2,80,2,1,2,3,1,0,0,0,Yes
30,Travel_Frequently,183,Sales,12,3,Other,1,1456,1,Female,53,3,2,Sales Executive,2,Single,5680,17465,4,Y,No,11,3,1,80,0,6,4,1,4,2,0,0,Yes
47,Travel_Rarely,631,Human Resources,7,2,Technical Degree,1,1804,2,Female,63,3,1,Human Resources,3,Married,2501,3426,5,Y,No,12,3,4,80,0,9,2,1,6,6,6,5,Yes
29,Travel_Rarely,970,Research & Development,5,3,Marketing,1,1618,1,Female,43,2,1,Research Scientist,3,Married,4736,25829,7,Y,Yes,13,3,2,80,2,4,2,3,2,2,2,2,Yes
36,Non-Travel,374,Research & Development,5,2,Medical,1,1326,3,Male,68,2,1,Research Scientist,1,Married,2329,10644,0,Y,Yes,17,3,1,80,1,4,0,2,3,2,1,2,Yes
34,Travel_Frequently,370,Research & Development,7,3,Life Sciences,1,1759,3,Male,90,3,2,Laboratory Technician,1,Married,5246,6502,4,Y,No,15,3,2,80,1,10,2,2,6,1,0,6,Yes
53,Travel_Rarely,1005,Research & Development,23,4,Life Sciences,1,1680,1,Female,70,3,3,Research Director,1,Married,10426,5463,5,Y,No,12,3,2,80,0,18,2,2,8,3,4,2,Yes
35,Travel_Frequently,403,Research & Development,8,3,Marketing,1,1761,4,Female,53,3,1,Manufacturing Director,1,Single,4190,4846,1,Y,No,14,3,1,80,0,9,3,1,9,2,1,7,Yes
30,Travel_Frequently,108,Research & Development,4,3,Marketing,1,1038,1,Female,60,3,1,Laboratory Technician,1,Married,2408,25760,0,Y,No,16,3,1,80,0,3,2,3,2,1,0,1,Yes
26,Travel_Rarely,838,Research & Development,6,1,Marketing,1,1062,2,Female,47,3,1,Manufacturing Director,2,Married,1451,26840,1,Y,Yes,11,3,4,80,0,1,3,3,1,0,0,0,Yes
32,Travel_Frequently,315,Research & Development,22,3,Life Sciences,1,911,3,Female,86,2,1,Research Director,1,Divorced,1928,16711,1,Y,No,18,3,1,80,0,8,3,2,8,1,6,6,Yes
42,Travel_Rarely,766,Sales,10,2,Life Sciences,1,1338,2,Male,56,2,3,Sales Executive,2,Married,10370,5638,2,Y,Yes,11,3,1,80,0,15,4,2,10,5,2,5,Yes
26,Travel_Frequently,813,Research & Development,1,2,Life Sciences,1,863,1,Female,61,1,1,Research Scientist,2,Married,2384,3964,5,Y,Yes,12,3,3,80,0,7,4,3,5,5,2,5,Yes
32,Travel_Rarely,827,Sales,19,4,Marketing,1,1236,1,Female,41,2,2,Sales Executive,2,Single,4884,7962,0,Y,Yes,20,3,2,80,0,14,1,3,13,8,9,8,Yes
33,Travel_Frequently,952,Research & Development,15,3,Life Sciences,1,899,1,Female,62,2,1,Research Scientist,1,Single,3922,3146,1,Y,No,16,3,1,80,0,11,3,3,11,7,6,7,Yes
21,Travel_Frequently,983,Sales,13,2,Life Sciences,1,914,2,Male,70,2,1,Sales Representative,2,Single,1530,8050,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Yes
19,Travel_Rarely,784,Human Resources,6,2,Other,1,784,2,Female,74,2,1,Manager,2,Single,2581,18358,1,Y,No,13,3,2,80,0,1,2,3,1,0,0,0,Yes
43,Travel_Rarely,1050,Sales,9,3,Life Sciences,1,1501,1,Male,66,3,3,Sales Executive,2,Married,8328,20490,6,Y,No,16,3,2,80,1,10,2,2,5,4,4,4,Yes
29,Travel_Frequently,452,Research & Development,23,2,Life Sciences,1,1870,3,Female,72,2,1,Research Scientist,3,Single,2438,14769,1,Y,Yes,23,3,1,80,0,1,2,2,1,0,0,0,Yes
22,Travel_Frequently,490,Research & Development,11,3,Medical,1,1205,2,Female,70,2,1,Sales Executive,3,Married,1955,18372,2,Y,No,13,3,2,80,0,2,2,4,0,0,0,0,Yes
27,Travel_Frequently,392,Human Resources,10,3,Life Sciences,1,721,2,Female,54,2,1,Manager,3,Divorced,2764,23089,2,Y,Yes,14,3,2,80,1,6,2,2,5,5,0,0,Yes
27,Travel_Rarely,640,Human Resources,12,2,Medical,1,1698,2,Female,81,2,1,Manager,1,Married,2234,7162,2,Y,No,11,3,3,80,0,8,2,2,6,3,0,5,Yes
20,Travel_Frequently,1243,Research & Development,4,3,Marketing,1,548,2,Female,72,3,1,Sales Executive,1,Single,2039,8161,1,Y,Yes,13,3,3,80,0,1,3,3,1,0,0,0,Yes
28,Travel_Rarely,260,Research & Development,8,3,Other,1,1550,1,Male,83,2,1,Manufacturing Director,1,Married,2377,7483,4,Y,No,14,3,3,80,1,7,2,1,6,4,0,4,Yes
31,Travel_Rarely,335,Research & Development,21,3,Marketing,1,1388,3,Male,97,3,2,Manufacturing Director,2,Married,6196,21060,1,Y,Yes,15,3,3,80,1,10,2,2,9,2,6,7,Yes
24,Travel_Frequently,992,Research & Development,14,3,Life Sciences,1,1022,3,Female,53,2,1,Manager,1,Married,1588,17074,1,Y,No,14,3,1,80,0,3,5,2,3,0,2,2,Yes
32,Non-Travel,1210,Research & Development,17,1,Life Sciences,1,201,1,Female,70,2,1,Research Scientist,2,Single,4416,4670,3,Y,Yes,18,3,2,80,0,9,4,2,8,2,3,5,Yes
39,Travel_Frequently,724,Research & Development,14,3,Life Sciences,1,867,1,Male,65,3,3,Laboratory Technician,2,Married,9295,22380,5,Y,No,14,3,1,80,0,11,2,2,3,2,2,2,Yes
28,Travel_Rarely,603,Research & Development,22,3,Life Sciences,1,930,1,Male,63,2,1,Manufacturing Director,3,Married,2617,18380,1,Y,Yes,21,3,3,80,1,1,2,1,1,0,0,0,Yes
28,Travel_Rarely,1074,Research & Development,5,2,Other,1,399,4,Female,84,3,1,Research Scientist,1,Single,2662,8607,4,Y,No,12,3,2,80,0,6,4,2,4,1,0,3,Yes
48,Non-Travel,571,Research & Development,25,4,Life Sciences,1,610,1,Male,87,3,3,Manager,2,Married,12284,10034,2,Y,Yes,13,3,3,80,0,13,2,2,12,7,7,8,Yes
